geonameid,nearest_hdd_1,nearest_hdd_2,nearest_hdd_3,nearest_hdd_4,nearest_hdd_5,nearest_hdd_6,nearest_hdd_7,nearest_hdd_8,nearest_hdd_9,nearest_hdd_10,nearest_hdd_11,nearest_hdd_12,total_year,average_year,variance_year
498817,173.36706797281897,179.36030197143555,178.13123194376624,193.3510055541992,190.19850794474277,197.2146924336752,244.52352142333987,285.4803682963053,219.6321334838865,219.32328923543275,188.52936935424805,185.2506535847982,1111.622807820638,185.27046797010632,91.96696966854532
499099,162.45601654052734,146.08979415893555,142.6961733500163,168.94304656982425,162.45794804890954,178.3114535013833,163.5345077514648,178.82957077026364,179.68380991617846,181.07027816772475,165.57201258341468,166.1380233764648,960.9544321695964,160.15907202826605,184.02507139085205
501175,115.87528737386062,94.97309494018556,120.99768702189134,145.60727183024093,129.1268933614098,116.23576990763335,153.8041203816732,141.88084030151367,124.76527150472,141.55587387084952,129.78880945841456,125.54134368896484,722.8160044352217,120.46933407253694,279.24698897833224
524901,161.36617279052737,167.95982996622718,170.48718897501632,176.53411102294933,174.7741915384929,179.89324061075854,193.89371999104824,215.62441126505524,208.96831512451172,191.7315737406414,164.08104578653968,171.0473658243815,1031.0147349039717,171.83578915066195,44.4171219603581
581049,179.6765569051106,183.0032056172688,183.2474428812662,196.8501103719072,221.24644088745117,245.0669059753418,228.6728541056314,353.8579527537027,318.4118372599284,288.11463038126647,196.20873133341465,192.415367126465,1209.0906626383455,201.51511043972428,692.2334479825082
1486209,171.42199961344397,159.2183748881022,161.8113263448079,170.17164357503268,178.32122929890943,202.60336430867477,173.31787363688147,194.74835332234707,211.3977584838865,192.12512842814124,182.0634676615398,175.39160410563136,1043.547938028971,173.92465633816184,245.03080355107625
1496153,165.594362894694,145.74417241414383,172.34648259480787,153.71046193440756,165.6139539082846,187.59783045450845,177.3492863972981,194.78871790568044,196.94219207763655,171.89238103230787,177.79743576049808,162.0990422566732,990.6072642008464,165.10121070014105,212.70841170687044
1502026,157.7131779988607,156.85452397664386,173.86772282918298,167.0913213094075,169.18621953328446,181.09408696492503,251.40316009521487,218.0715141296384,199.72987111409492,179.02177556355787,152.87482833862305,153.57202402750653,1005.8070526123043,167.6345087687174,87.4713876036963
2013159,171.24288177490243,188.1269849141436,183.55522282918287,187.104586283366,199.07367070515957,228.67888514200808,256.10815684000636,203.36619186401367,211.58949025472012,208.5282859802246,187.49754969278985,180.24796803792307,1157.7822316487625,192.96370527479377,386.1885210306745
2013348,72.03430430094402,51.7930819193522,61.16980616251625,63.90430959065758,84.3751843770345,83.98699061075851,82.21248626708984,82.16648483276367,80.69471486409505,83.039841969808,63.35122807820641,58.614341735839766,417.26367696126306,69.54394616021051,170.35878926976147
2023469,130.58565521240234,130.21137619018572,124.09819157918304,157.46184539794925,136.63218307495129,130.51221847534163,184.45345306396484,176.45310592651356,165.82614390055343,156.72034327189127,137.93740971883136,112.84415944417329,809.5014699300132,134.9169116550022,137.71281319721112
202061,6.535909016927088,4.60451889038086,4.300956726074219,6.182837168375659,4.113245646158853,3.68169148763021,0.7370084126790366,3.9402376810709616,2.1836293538411455,2.2643585205078125,3.050127665201822,3.1582921346028656,29.41915893554689,4.903193155924481,1.3742456619078107
108410,0.0,0.0,0.0,7.240751902262373,19.06718063354492,27.42130915323894,25.880714416503903,22.074499766031902,2.637730916341145,0.662389119466146,0.0,0.0,53.72924168904623,8.95487361484104,137.35509847063904
2108502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364132,0.0,0.0,0.0,3.23894246419271,2.8266639709472656,7.943820953369141,24.459400177001953,9.84832763671875,0.0,43.45984522501627,0.0,0.0,14.009427388509115,2.334904564751519,9.774878574240764
377039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379003,0.0428479512532552,0.2581520080566406,0.5170923868815106,15.482379913330057,13.441366831461584,26.96701049804688,9.88778559366862,18.877498626708984,0.0,0.0,0.0,0.0,56.70884958902992,9.451474931504988,122.389535587586
379252,0.0,0.0,0.0,0.1927960713704427,0.0,3.7740491231282567,0.0,1.52313232421875,0.0,0.0,0.0,0.0,3.966845194498699,0.6611408657497833,2.33159472854696
379555,0.0,0.0,0.0284207661946614,9.44637680053711,0.0,10.920708974202476,6.99884033203125,6.682072957356769,0.0,0.0,0.0,0.0,20.39550654093425,3.3992510901557083,27.833455810670937
605155,183.20088958740232,219.86616134643583,188.330857594808,332.9468714396159,290.42629114786786,356.0266424814863,430.71773656209297,352.14247767130496,381.01231956481934,288.2458152770995,194.054271697998,197.21370697021484,1570.7977135976164,261.7996189329361,5618.79677612391
2673730,176.08663177490234,176.0504061381022,181.93054835001635,193.81015268961585,192.76670455932597,201.28394699096705,278.4676132202146,294.5119438171387,224.1100794474283,202.60226058959935,198.32787195841485,187.0191268920897,1121.9283905029297,186.9880650838216,109.67157998128934
2711537,180.93038177490232,177.5489412943523,179.51624170939135,192.84644826253265,189.18939336140977,204.5761833190918,222.600507100423,230.9856580098468,208.18625132242852,187.3192202250162,195.22484461466465,176.34774017333984,1124.60758972168,187.43459828694668,105.78655616519303
2713573,176.7097600301105,185.73790613810235,189.11292139689135,201.0581181844076,208.06235885620117,243.27068201700837,393.155968983968,379.83003934224473,244.99370574951175,265.11186345418275,199.57917404174805,189.02221934000627,1203.9517466227214,200.65862443712024,560.0483058862485
1880252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3239318,93.56628672281911,95.37674077351885,93.4867006937663,95.34832000732432,92.1857312520344,115.58236821492524,131.3790715535483,147.0853487650553,149.1959355672201,124.17892074584944,88.91210047403968,96.45866139729824,585.5461476643883,97.59102461073138,79.17648154187859
724443,110.56986745198564,131.3239250183104,138.1652488708495,128.6440556844075,129.36151250203446,147.26604334513345,174.97786712646484,154.416566212972,180.61976369221983,143.4303042093913,118.4059969584146,121.78239186604812,785.3306528727209,130.88844214545347,148.3161289607178
3060972,105.62772878011074,119.33564376831052,127.27942530314117,116.3984502156575,117.4287325541176,138.4161084493003,155.70125579833984,150.04710006713864,162.89718882242835,135.48352686564144,107.05850346883132,110.29109954833996,724.4860890706377,120.74768151177295,123.0750087300226
2407790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2409306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5964419047037761,0.0,0.0,0.0,0.0,0.0,0.0
53654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373303,0.0,0.0,0.0,0.0,2.2035357157389326,1.5480054219563797,4.3247655232747375,1.1472371419270837,0.0,0.0,0.0,0.0,3.751541137695313,0.6252568562825521,0.9812427237946798
2410763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3583361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170654,0.0,0.0,0.0,2.531261444091797,0.0,4.764794667561849,17.72501881917318,0.0,0.0,23.880499521891284,0.0,0.0,7.296056111653645,1.2160093519422743,4.04769605166102
934995,40.1023317972819,19.738714853922524,29.414034525553397,4.598724365234375,0.0,0.0,0.0,0.0,0.0,0.0,21.617008209228516,28.69444910685219,93.8538055419922,15.642300923665363,283.2116206805164
2427123,10.494160970052084,7.659337361653642,8.160938262939464,10.26963297526042,14.640991210937518,27.639214833577466,12.324915568033862,10.44634628295898,0.0,1.6513214111328125,0.2027295430501302,2.1317545572916656,78.86427561442059,13.144045935736765,56.50965939078052
2432678,0.0,0.0,0.0,2.6197954813639317,7.206378936767569,42.4014180501302,63.26580810546874,17.275253295898438,0.0,0.0,0.0,0.0,52.2275924682617,8.704598744710283,280.41104851357966
2365267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221874,5.185351053873699,23.482372283935543,6.049444834391278,43.68165334065754,23.190044403076172,59.62444178263344,79.63924407958984,48.68910853068032,42.1541061401367,52.70081202189126,57.732982635498054,19.455650329589847,161.2133076985677,26.86888461642795,456.8445498265508
1645457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2464461,0.0,0.0,0.0,8.429260253906257,18.71714401245117,13.861095428466813,49.769452412923194,57.60211308797203,41.95985158284504,12.399298350016284,7.242998758951835,0.0,41.00749969482424,6.834583282470707,66.64894060356313
2468369,0.0,0.0,0.0,10.87533823649088,17.793804168701183,14.395926157633475,49.81990814208984,53.15696334838867,40.51429494222005,11.86446762084961,5.411455790201817,0.0,43.06506856282554,7.177511427137589,66.60702335361198
4032402,48.13425318400073,14.780848185221348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.63345336914064,25.12904230753579,62.91510136922207,10.48585022820368,375.1322945212261
311046,2.270547231038412,0.0,0.0478146870930989,42.448010762532576,0.0,17.478337605794273,77.51253509521484,26.35488001505532,34.13921356201169,32.17794418334961,15.032299041748026,0.0,62.24471028645836,10.374118381076393,293.3499162046718
323786,9.537354787190756,0.0,3.567850748697915,63.59905242919913,14.13576380411785,50.82243982950845,85.62833913167326,37.44252649943035,37.613090515136705,56.08891423543303,59.428295135498125,19.77856699625651,141.66246159871412,23.61041026645235,717.3123072084758
745044,18.936113993326824,0.0460014343261718,18.14620590209961,66.06886037190758,22.84946823120115,57.83830897013344,108.26277923583984,51.89304733276373,62.349011739095,51.09379704793295,42.896475474039704,25.50024668375649,183.8849589029948,30.64749315049913,656.9425586596369
3573703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668341,0.0,0.0,1.4555689493815107,13.24801890055338,23.80923080444336,68.19939295450851,40.097956339518234,6.060994466145832,0.0,0.0,0.0,0.0,106.71221160888676,17.785368601481128,699.5498677750477
148730,18.23249308268229,7.836011250813809,9.801498413085938,12.398155212402356,14.498572031656895,12.395119984944666,13.402027130126951,15.944483439127596,10.606503804524742,10.350401560465492,26.5955696105957,19.231871287027996,75.16184997558595,12.526974995930992,13.181495050344102
149658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153220,0.4079030354817707,0.0,0.0,2.6518033345540357,2.1479949951171875,0.341522216796875,0.0,3.488382975260415,0.5564320882161458,2.440953572591146,5.964852650960284,0.0,5.549223581949869,0.9248705969916448,1.3593304016086791
154380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155946,30.834639231363944,17.445501963297534,21.81414031982422,38.54526011149088,26.17493438720706,14.089013417561857,23.52813720703123,23.734848022460938,31.214712778727183,34.35976028442383,44.702396392822266,24.806835174560547,148.9034894307455,24.817248238457584,80.99338774294684
160263,43.22542317708334,38.178549448649086,42.504536946614586,47.50872039794926,44.38945261637369,41.47299321492513,46.0559107462565,51.06734720865884,46.743054707845026,38.21749496459961,49.3917439778646,41.68380355834961,257.2796758015951,42.87994596693252,9.609418952343978
698740,91.80538177490232,82.04633712768552,113.90865707397462,122.96526336669922,117.26475143432631,118.07488123575868,162.62630462646484,125.08917363484711,134.48304494222012,128.54334131876632,105.9938875834145,100.80794525146496,646.0652720133467,107.67754533555778,276.2889201979382
703448,125.75956471761064,139.59361902872723,150.83468246459958,145.37517547607422,150.62103398640951,146.36036300659185,182.53865814208984,171.39239629109704,176.06361134847,161.19324366251632,124.96524175008132,144.74983978271484,858.5444386800131,143.09073978000217,89.03650884459694
229362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4138106,28.521283467610665,10.899856567382812,0.1141166687011718,46.67115529378253,34.2928276062012,29.34091313680012,46.091229756673194,82.03529993693037,74.35999806722003,59.37358220418297,57.72541427612297,28.82023366292313,149.8401527404785,24.973358790079747,281.07111125626477
4335045,0.0,0.0,0.0,0.0,0.0473810831705729,0.5643946329752605,20.20996348063151,39.81899134318033,7.298184712727871,5.229539235432944,0.0,0.0,0.6117757161458334,0.1019626193576389,0.0516816028592142
4560349,38.04480234781901,19.24661382039388,14.69503402709959,57.56454722086586,46.97235234578452,47.00294113159183,63.20833587646476,91.599183400472,90.0138880411784,75.81458155314128,70.08454513549805,31.85010019938153,223.5262908935547,37.254381815592446,287.16096483632913
4671654,0.0,0.0,0.0,0.0,0.1003595987955729,0.3928451538085937,20.833091735839854,41.35284550984703,9.151013692220053,5.835007985432946,0.0613352457682291,0.0,0.4932047526041667,0.0822007921006944,0.0247715085218833
4699066,0.0,0.0,0.0,0.0,0.0,0.8015365600585936,19.88956960042318,38.582825978597,6.106522878011066,4.4373842875162754,0.0,0.0,0.8015365600585936,0.1335894266764322,0.1070768095184272
4887398,58.49703216552742,38.22553634643555,34.41061019897461,71.77035776774088,61.844178517659536,55.58293787638351,71.83626556396484,99.92942428588876,98.98996225992842,103.11113103230802,84.45938237508133,45.8288599650065,320.33065287272154,53.38844214545359,206.07592414121933
4930956,65.23034922281899,38.47276941935221,40.22815577189128,74.0509567260742,63.39064661661781,56.27922693888345,73.56941986083984,103.11822636922186,102.65052541097,105.81051254272448,89.45702234903968,47.574628194173194,337.65210469563795,56.27535078260632,204.2471968917902
5128581,45.86039479573565,33.35908126831054,26.07784652709961,67.40341440836586,53.635031382242886,51.41529464721674,70.34782155354819,95.44895553588856,93.48271942138672,89.95479965209968,76.9995028177897,38.14445241292318,277.7510630289713,46.29184383816189,220.38374933940904
5368361,0.0,0.0,3.0066490173339875,0.0,0.9850298563639318,14.66838709513346,30.550865173339844,58.33372116088867,35.20382944742839,17.351528167724624,16.167552947998068,3.3195927937825496,18.66006596883138,3.1100109948052297,33.42775835543702
5391959,15.317019144694024,4.259054819742837,0.2294947306315103,34.88721974690754,23.111838022867843,24.862967173258472,42.66528574625652,73.78831100463866,62.28594207763663,45.89181137084957,49.377513885498,24.594566345214844,102.66759363810222,17.11126560635037,173.09462449685887
5746545,99.33589935302744,65.47919845581039,79.62146631876628,99.53614552815742,94.2014376322428,100.5616976420085,96.70841725667306,132.38507207234696,134.28374481201183,128.22294743855772,115.50226974487305,70.83219655354814,538.7358449300128,89.78930748833547,203.2031890516188
5809844,114.15222422281906,88.69640223185223,93.62293116251638,120.88396453857422,128.2212130228679,140.74716313680017,117.84432220459,150.465882619222,149.17323048909503,142.2269350687663,127.78571701049805,85.1490097045898,686.3238983154299,114.38731638590498,403.932537242753
3441575,145.77787526448563,137.81253178914386,31.900358835856135,10.806158701578774,31.031455993652344,0.0,0.0,1.5461921691894531,6.5849456787109375,23.54855600992839,50.055276234944685,85.95125579833984,357.3283805847168,59.5547300974528,4212.04895874102
1512569,17.99870173136393,48.3873202006022,11.65255355834961,67.6102828979492,39.99180221557617,86.42904790242517,95.66146087646476,52.22857793172202,47.95651499430337,77.72685368855794,78.30630620320638,30.349042256673165,272.0697085062663,45.34495141771105,820.9110459006308
3646738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2135171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4035413,1.8442357381184888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2611745198567683,1.8442357381184888,0.3073726230197481,0.566867576292241
71137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945945,59.34973398844406,0.0,28.883106231689453,6.290370941162116,0.0,0.0,0.0,0.0,0.0,0.0,37.96155039469401,28.295848846435582,94.52321116129562,15.753868526882604,581.4174550587467
964137,49.34582138061528,19.480799357096355,33.1452356974284,10.350677490234377,0.0,0.0,0.0,0.0,0.0,0.0,43.48645273844403,44.50471242268881,112.32253392537442,18.720422320895736,383.50590680556263
964420,41.70284271240236,10.767528533935542,22.379441579182934,6.483167012532557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482224782307943,81.3329798380534,13.555496639675567,259.0857372086811
965289,31.536092122395814,17.738145192464195,23.05535125732424,3.9200948079427103,0.0,0.0,0.0,0.0,0.0,0.0,17.41404596964519,34.16132736206055,76.24968338012697,12.708280563354494,177.41617937228725
967106,34.792930603027344,4.754309336344401,28.638474782307966,4.388426462809244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3527565002441406,72.57414118448897,12.095690197414829,238.9475347556159
971534,50.012901306152344,19.05251693725586,38.85682423909505,8.418893178304042,0.0,0.0,0.0,0.0,0.0,0.0,27.3103459676107,40.2815678914388,116.3411356608073,19.390189276801216,437.8285219715828
981827,20.3196652730306,13.602706909179688,16.783822377522792,1.5375200907389328,0.0,0.0,0.0,0.0,0.0,0.0,11.519358317057288,27.57433191935219,52.24371465047201,8.707285775078669,85.41642805627744
990930,68.66386159261059,16.31722513834635,38.18576304117838,9.456467946370442,0.0,0.0,0.0,0.0,0.0,0.0,55.43890253702791,33.57048288981121,132.62331771850577,22.10388628641763,719.4128552610271
1002108,60.05106862386062,22.74023946126303,43.81914520263672,14.156419118245449,0.0,0.0,0.0,0.0,0.0,0.0,34.87365976969402,51.22241973876954,140.76687240600583,23.461145401000973,588.2437922005869
1006984,39.613975524902344,7.606477101643877,24.057094573974588,5.728853861490883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3630231221516924,77.00640106201169,12.834400177001948,250.07162985446104
1007311,40.331905364990234,19.48584493001302,30.9239222208659,11.316431681315102,0.0,0.0,0.0,0.0,0.0,0.0,15.569889068603516,19.69728597005208,102.05810419718426,17.009684032864044,270.9470458279717
1018725,62.909385681152344,25.551214853922534,35.47124481201172,8.126959482828768,0.0,0.0,0.0,0.0,0.0,0.0,28.261436462402308,30.01887257893879,132.05880482991537,22.009800804985897,605.6248154779099
3369157,32.72424570719406,15.931672414143868,25.936570485432963,0.9546775817871094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7566566467285156,75.547166188558,12.591194364759666,209.4164975320934
909137,9.997842152913412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0917269388834635,23.46380615234375,9.997842152913412,1.6663070254855687,16.659474619095388
890299,2.4236488342285156,0.0,1.3781903584798174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.00107065836588,3.801839192708333,0.6336398654513888,1.072897092265689
894701,14.913333892822289,8.577316284179688,15.234831492106112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.734202067057288,27.449808756510425,38.725481669108085,6.454246944851348,55.62683025595727
